user_text,intention_score,age,gender_male,gender_female,gender_non_binary
Trying to balance everything – it's tough but okay.,2,22,0,1,0
Stressed about interviews but hopeful.,1,35,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",1,14,0,1,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,9,80,1,0,0
"It’s tough, but I’ve survived worse.",4,61,1,0,0
No one talks to me anymore. I don't think I can survive another week.,10,17,1,0,0
"Feeling lonely, but I think it'll get better.",3,31,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",4,56,0,1,0
"Health is failing, and so is everything else.",7,38,1,0,0
"Feeling lonely, but I think it'll get better.",2,30,1,0,0
Just tired from school lately.,3,16,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",2,18,0,1,0
I wish I could just disappear from all this stress.,5,18,0,1,0
I wish I could just disappear from all this stress.,6,17,1,0,0
I’m a burden. My family would be better without me.,8,56,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,19,0,0,1
Worried about money after the layoff.,1,40,0,1,0
Trying to balance everything – it's tough but okay.,3,24,1,0,0
"Caring for my dad is draining, but I’ll manage.",3,40,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",4,40,0,0,1
"Feeling lonely, but I think it'll get better.",1,28,0,0,1
I miss my wife so much. It’s unbearable some days.,7,67,0,0,1
I’ve written a note. I just want the pain to stop.,8,15,1,0,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,78,1,0,0
I wish I could just disappear from all this stress.,6,18,0,1,0
Being alone every day hurts more than my body does.,7,65,0,0,1
Worried about money after the layoff.,2,38,1,0,0
"Health is failing, and so is everything else.",6,52,0,0,1
Trying to balance everything – it's tough but okay.,4,25,0,1,0
I wish I could just disappear from all this stress.,5,17,1,0,0
Lost my job and can’t provide anymore. I’m done.,9,47,0,0,1
"Feeling lonely, but I think it'll get better.",2,22,0,0,1
I’ve written a note. I just want the pain to stop.,8,19,0,0,1
I miss my wife so much. It’s unbearable some days.,7,79,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,9,21,0,0,1
I’m alone in a new city and I don’t think I’ll make it.,9,34,0,1,0
"Feeling lonely, but I think it'll get better.",4,21,1,0,0
Worried about money after the layoff.,1,51,0,0,1
"The days are slow, but I keep going.",4,66,0,0,1
"Feeling lonely, but I think it'll get better.",2,22,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,21,0,1,0
Being alone every day hurts more than my body does.,6,63,1,0,0
It's like I don’t matter at all in my family.,5,17,1,0,0
Worried about money after the layoff.,2,56,1,0,0
No one talks to me anymore. I don't think I can survive another week.,9,19,0,1,0
I have my will and pills. No more waiting.,9,67,0,0,1
"It’s tough, but I’ve survived worse.",4,71,0,1,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,79,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,15,0,0,1
The silence is too loud. I cry most nights.,7,76,0,1,0
I miss my wife so much. It’s unbearable some days.,7,61,0,1,0
I’m a burden. My family would be better without me.,8,39,0,0,1
I have my will and pills. No more waiting.,8,65,0,1,0
Trying to balance everything – it's tough but okay.,1,26,0,1,0
"Health is failing, and so is everything else.",5,50,0,1,0
Worried about money after the layoff.,2,46,0,1,0
Everyone else has friends. Why am I always alone?,5,16,1,0,0
"Lonely, yes. But I enjoy gardening still.",1,61,0,0,1
Stressed about interviews but hopeful.,2,24,1,0,0
"Health is failing, and so is everything else.",7,56,0,0,1
"Feeling lonely, but I think it'll get better.",4,26,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,36,0,1,0
"Lonely, yes. But I enjoy gardening still.",3,68,0,0,1
I’m alone in a new city and I don’t think I’ll make it.,8,26,0,0,1
Empty nest and empty life.,5,45,1,0,0
Worried about money after the layoff.,4,41,0,0,1
It's like I don’t matter at all in my family.,5,19,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,8,34,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",2,56,0,1,0
Everyone else has friends. Why am I always alone?,7,19,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,25,0,0,1
"Lonely, yes. But I enjoy gardening still.",1,70,0,0,1
"Caring for my dad is draining, but I’ll manage.",2,40,0,0,1
"Feeling lonely, but I think it'll get better.",2,34,0,1,0
"Caring for my dad is draining, but I’ll manage.",3,52,0,1,0
"Caring for my dad is draining, but I’ll manage.",3,48,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,17,0,1,0
Stressed about interviews but hopeful.,2,26,1,0,0
I argued with my mom. Feeling down but it'll pass.,1,17,0,1,0
"Feeling lonely, but I think it'll get better.",2,23,1,0,0
The silence is too loud. I cry most nights.,5,64,0,1,0
I wish I could just disappear from all this stress.,5,15,0,0,1
"Lonely, yes. But I enjoy gardening still.",2,77,1,0,0
Trying to balance everything – it's tough but okay.,2,27,1,0,0
I’m a burden. My family would be better without me.,10,59,1,0,0
Worried about money after the layoff.,1,45,0,1,0
Worried about money after the layoff.,4,52,0,1,0
I argued with my mom. Feeling down but it'll pass.,2,17,0,0,1
"Health is failing, and so is everything else.",7,49,0,1,0
Pain meds are ready. I’ve decided.,9,44,0,0,1
"The days are slow, but I keep going.",4,66,0,0,1
Trying to balance everything – it's tough but okay.,2,30,0,0,1
Another day of rejection letters. What's the point?,7,32,0,1,0
Empty nest and empty life.,6,54,1,0,0
I’m a burden. My family would be better without me.,10,58,1,0,0
I argued with my mom. Feeling down but it'll pass.,4,15,0,1,0
"Feeling lonely, but I think it'll get better.",3,24,0,0,1
Empty nest and empty life.,7,43,0,0,1
Trying to balance everything – it's tough but okay.,2,28,0,1,0
I miss my wife so much. It’s unbearable some days.,5,72,1,0,0
Everyone else has friends. Why am I always alone?,7,19,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,8,18,0,1,0
Another day of rejection letters. What's the point?,6,21,0,1,0
Another day of rejection letters. What's the point?,6,34,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",2,38,0,0,1
There’s nothing left but pain. I’m ready to go.,9,72,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",3,60,0,1,0
There’s nothing left but pain. I’m ready to go.,9,76,0,0,1
"The days are slow, but I keep going.",1,65,0,0,1
Stressed about interviews but hopeful.,3,33,0,0,1
Breakups suck. I feel empty.,6,33,0,0,1
I have my will and pills. No more waiting.,8,66,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",3,53,1,0,0
Just tired from school lately.,3,15,1,0,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,9,64,1,0,0
I argued with my mom. Feeling down but it'll pass.,4,17,0,0,1
Another day of rejection letters. What's the point?,7,35,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,10,25,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,47,0,1,0
Stressed about interviews but hopeful.,1,33,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",2,37,0,1,0
Wife left and I don't know who I am anymore.,5,40,1,0,0
I wish I could just disappear from all this stress.,7,15,0,1,0
I have my will and pills. No more waiting.,8,73,0,1,0
Worried about money after the layoff.,4,52,0,0,1
"Feeling lonely, but I think it'll get better.",1,25,0,1,0
Worried about money after the layoff.,4,55,0,0,1
"Caring for my dad is draining, but I’ll manage.",4,43,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,53,1,0,0
Just tired from school lately.,4,19,0,0,1
I argued with my mom. Feeling down but it'll pass.,4,19,0,1,0
No one talks to me anymore. I don't think I can survive another week.,8,18,0,1,0
"The days are slow, but I keep going.",3,64,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,39,0,1,0
I miss my wife so much. It’s unbearable some days.,6,75,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",3,59,1,0,0
There’s nothing left but pain. I’m ready to go.,9,64,1,0,0
Pain meds are ready. I’ve decided.,9,36,1,0,0
Crippling debt and no support system. Feeling trapped.,6,34,1,0,0
Everyone else has friends. Why am I always alone?,5,17,0,0,1
"The days are slow, but I keep going.",1,78,1,0,0
"Health is failing, and so is everything else.",7,51,0,1,0
Stressed about interviews but hopeful.,2,26,0,1,0
"It’s tough, but I’ve survived worse.",4,76,0,1,0
Being alone every day hurts more than my body does.,7,65,0,0,1
Just tired from school lately.,1,18,0,1,0
Breakups suck. I feel empty.,5,31,0,1,0
Stressed about interviews but hopeful.,1,27,0,0,1
"The days are slow, but I keep going.",1,80,1,0,0
Being alone every day hurts more than my body does.,5,69,1,0,0
No one talks to me anymore. I don't think I can survive another week.,10,15,1,0,0
"Feeling lonely, but I think it'll get better.",2,23,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",2,57,0,1,0
Worried about money after the layoff.,1,47,1,0,0
Just tired from school lately.,2,17,0,0,1
"It’s tough, but I’ve survived worse.",3,76,0,0,1
"Caring for my dad is draining, but I’ll manage.",2,37,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,15,0,0,1
Stressed about interviews but hopeful.,2,32,1,0,0
I’m a burden. My family would be better without me.,8,57,0,1,0
Crippling debt and no support system. Feeling trapped.,6,20,1,0,0
Wife left and I don't know who I am anymore.,7,40,1,0,0
"Health is failing, and so is everything else.",6,44,0,1,0
"The days are slow, but I keep going.",1,71,1,0,0
I argued with my mom. Feeling down but it'll pass.,4,17,1,0,0
Just tired from school lately.,1,19,0,0,1
I’m a burden. My family would be better without me.,9,39,0,0,1
"The days are slow, but I keep going.",3,67,1,0,0
"The days are slow, but I keep going.",1,69,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,18,0,1,0
I miss my wife so much. It’s unbearable some days.,7,64,0,1,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,8,61,1,0,0
It's like I don’t matter at all in my family.,5,19,0,1,0
"Health is failing, and so is everything else.",6,58,1,0,0
I wish I could just disappear from all this stress.,6,18,1,0,0
Just tired from school lately.,1,14,1,0,0
Empty nest and empty life.,5,45,0,0,1
The silence is too loud. I cry most nights.,5,64,0,1,0
I’ve written a note. I just want the pain to stop.,8,16,0,1,0
Just tired from school lately.,1,15,1,0,0
Stressed about interviews but hopeful.,3,24,1,0,0
Empty nest and empty life.,5,42,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",3,36,1,0,0
Being alone every day hurts more than my body does.,5,79,0,0,1
No one talks to me anymore. I don't think I can survive another week.,8,17,0,1,0
Another day of rejection letters. What's the point?,5,31,0,0,1
Being alone every day hurts more than my body does.,5,72,0,0,1
Breakups suck. I feel empty.,5,30,0,1,0
Just tired from school lately.,2,18,1,0,0
Worried about money after the layoff.,2,53,0,1,0
It's like I don’t matter at all in my family.,6,16,1,0,0
Worried about money after the layoff.,2,36,1,0,0
"The days are slow, but I keep going.",4,69,0,0,1
There’s nothing left but pain. I’m ready to go.,10,68,0,1,0
I have my will and pills. No more waiting.,8,70,1,0,0
Everyone else has friends. Why am I always alone?,5,19,0,1,0
I wish I could just disappear from all this stress.,6,18,1,0,0
Worried about money after the layoff.,1,59,0,1,0
"The days are slow, but I keep going.",4,75,0,1,0
I miss my wife so much. It’s unbearable some days.,5,77,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",3,15,1,0,0
"No job, no partner, no reason to keep going.",9,31,1,0,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,9,75,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,8,34,1,0,0
Everyone else has friends. Why am I always alone?,6,19,0,0,1
Worried about money after the layoff.,2,36,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",4,59,1,0,0
Crippling debt and no support system. Feeling trapped.,5,24,0,1,0
"Caring for my dad is draining, but I’ll manage.",2,49,0,0,1
Lost my job and can’t provide anymore. I’m done.,9,51,0,0,1
"Feeling lonely, but I think it'll get better.",2,35,1,0,0
Crippling debt and no support system. Feeling trapped.,7,25,0,0,1
Worried about money after the layoff.,4,42,0,1,0
Just tired from school lately.,1,14,0,1,0
Empty nest and empty life.,6,39,0,0,1
"It’s tough, but I’ve survived worse.",4,68,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,37,0,0,1
Stressed about interviews but hopeful.,1,28,0,1,0
Being alone every day hurts more than my body does.,6,66,0,0,1
"Caring for my dad is draining, but I’ll manage.",2,36,1,0,0
It's like I don’t matter at all in my family.,6,18,0,0,1
I’m a burden. My family would be better without me.,9,53,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",3,19,0,0,1
Empty nest and empty life.,7,48,0,0,1
Worried about money after the layoff.,1,42,1,0,0
Empty nest and empty life.,7,40,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,52,0,0,1
Everything is falling apart. I’ve thought of how to end it.,8,35,0,0,1
"It’s tough, but I’ve survived worse.",3,80,1,0,0
I’ve written a note. I just want the pain to stop.,8,18,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",2,47,0,1,0
"Caring for my dad is draining, but I’ll manage.",2,36,1,0,0
I argued with my mom. Feeling down but it'll pass.,3,18,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",2,52,0,1,0
I’ve written a note. I just want the pain to stop.,10,19,1,0,0
I’ve written a note. I just want the pain to stop.,9,19,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,17,1,0,0
Stressed about interviews but hopeful.,4,33,1,0,0
Stressed about interviews but hopeful.,4,24,1,0,0
Just tired from school lately.,2,17,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,68,0,1,0
